id,lat_req,lon_req,lat_near,lon_near,dist_km,depth,max_max,ti_max_max
162,47.567,-52.700000000000003,47.599006652832031,-52.569625854492188,10.406038000433837,173.18478393554688,0.80589207781452665,2020-01-18T08:00:00
163,-0.997,100.375,-0.99994921684265137,100.25,13.901143231282219,52.976882934570312,0.12530556016134689,2003-05-13T06:00:00
164,-41.049999999999997,145.91499999999999,-40.979896545410156,146,10.565222926286836,52.618621826171875,0.77312876018037757,2016-07-12T03:00:00
165,39.185549999999999,139.54778329999999,39.257801055908203,139.53961181640625,8.0647409937093499,154.40179443359375,0.39566351843628483,2012-04-03T18:00:00
166,-0.68700000000000006,73.152000000000001,-0.74997860193252563,73.25,12.952577030740038,1933.8240966796875,0.080428928136825562,2012-07-06T18:00:00
167,-17.605,177.43799999999999,-17.472705841064453,177.5,16.11241503075389,18.724700927734375,0.36627184024172665,1997-03-07T07:00:00
168,8.7330000000000005,167.733,8.7161855697631836,167.75,2.643253809559567,865.473388671875,0.11015144052137475,2015-03-12T01:00:00
169,-12.67,141.86330000000001,-12.646055221557617,141.5,39.505155479189369,10,1.7029281794695892,2021-12-29T05:00:00
170,67.292330000000007,14.39977,67.350761413574219,14.369426727294922,6.6262373312458021,10,1.1452854751427524,2006-01-11T21:00:00
171,34.627499999999998,131.60471670000001,34.769886016845703,131.67263793945312,17.006702917790118,90.738899230957031,0.4504155124131683,1993-06-02T17:00:00
172,-23.850000000000001,151.30000000000001,-23.785791397094727,151.5,21.561397799590992,21.018543243408203,0.42851983428856066,2013-01-25T00:00:00
173,-35.832999999999998,174.5,-35.892215728759766,174.75,23.471297278346469,48.935096740722656,0.52871119308436065,2008-07-26T07:00:00
174,-34.779800000000002,138.48070000000001,-34.873111724853516,138.25,23.47538203985027,25.386703491210938,1.1458968573506303,2016-09-29T12:00:00
175,55.332999999999998,-131.625,55.18426513671875,-131.63688659667969,16.555728069469072,10,0.77749135746321207,2002-12-15T09:00:00
176,44.68,-63.619999999999997,44.453895568847656,-63.657749176025391,25.318922053339996,10,0.84603451876066349,2019-09-07T20:00:00
177,35.593616670000003,134.31611670000001,35.579120635986328,134.15609741210938,14.559754605652321,65.142601013183594,0.37953117129637054,1993-06-03T10:00:00
178,58.194719999999997,-136.34693999999999,58.21002197265625,-136.42353820800781,4.799680744580467,94.697792053222656,0.66885776334783797,1999-02-06T01:00:00
179,54.636400000000002,-8.3948999999999998,54.591686248779297,-8.5918540954589844,13.621858952251729,18.808870315551758,1.0917168440974647,1998-12-26T18:00:00
180,-27.367000000000001,153.167,-27.392578125,153.25,8.6748173612723019,10,0.34419888269116578,2004-03-05T13:00:00
181,42.174199999999999,139.5181,42.120685577392578,139.61845397949219,10.19108821516339,661.4903564453125,0.41791177829001902,2012-04-03T19:00:00
182,17.988,120.488,18.186677932739258,120.5,22.128391103701876,27.003396987915039,0.52200031412856618,2018-09-15T02:00:00
183,78.938000000000002,11.938000000000001,79.035911560058594,11.558563232421875,13.546002925661265,166.31707763671875,0.69410638841390937,1997-01-14T00:00:00
184,49.152999999999999,-125.913,49.080825805664062,-126.01444244384766,10.904786798111456,19.632192611694336,0.73649600157104023,2008-01-05T06:00:00
185,26.690000000000001,-78.983000000000004,26.698884963989258,-79.001434326171875,2.0808254470157825,10,0.49513716016987203,2004-09-04T23:00:00
186,56.246609999999997,-134.64771999999999,56.243080139160156,-134.64805603027344,0.39305187352696735,10,0.77183572270869483,1999-02-05T17:00:00
187,51.048090999999999,2.366698,51.101169586181641,2.4640686511993408,9.0062317460041239,11.269321441650391,1.9811105854670861,2013-12-05T23:00:00
188,11.795,99.816999999999993,11.668495178222656,99.75,15.845544373332396,10,0.63567525390286683,1997-11-04T09:00:00
189,59.440497999999998,-151.71989400000001,59.440364837646484,-151.77967834472656,3.3799610498413273,12.85799503326416,0.85202107521971437,2001-01-07T19:00:00
190,-21.140000000000001,-175.18000000000001,-21.245691299438477,-175.25,13.812504564180028,127.41500854492188,0.4516463577747345,2018-02-12T11:00:00
191,47.542676,-2.8951669999999998,47.548896789550781,-3.0303187370300293,10.167608354902255,10,0.95775780028442337,2023-11-02T01:00:00
192,22.300000000000001,114.217,22.17329216003418,114.24997711181641,14.492360297493537,10,1.5574679445720747,2018-09-16T07:00:00
193,39.942216670000001,139.7033333,39.992813110351562,139.75407409667969,7.0958588261133846,16.17827033996582,0.4837561351444819,2012-04-03T18:00:00
194,46.904310000000002,-124.10508299999999,46.931808471679688,-124.28691864013672,14.145051162556328,39.917705535888672,0.7240481047315821,1995-12-12T23:00:00
195,47.079999999999998,-64.879999999999995,47.167819976806641,-64.915061950683594,10.119051089972542,10,1.2110541725190906,2000-01-22T00:00:00
196,42.5214,141.32060000000001,42.3673095703125,141.36740112304688,17.559178457611917,190.96934509277344,0.43894018160866638,2012-04-03T20:00:00
197,10.34,107.072,10.195759773254395,107,17.869062325262977,10,0.53130290090807941,1997-11-02T07:00:00
198,13.818,120.202,13.86273193359375,120.25,7.1831498797345255,39.350021362304688,0.21936616541867732,1995-11-03T06:00:00
199,33.351700000000001,-79.186700000000002,33.421783447265625,-79.026985168457031,16.751758487652193,10.113021850585938,1.2199869714285112,2016-10-08T15:00:00
200,-39.482999999999997,176.917,-39.452785491943359,177,7.8771701454740786,10.965297698974609,0.38370486084274846,2005-09-18T07:00:00
